CLIENTNUM,Attrition_Numeric,Customer_Age_zScore,Credit_Limit_log,Total_Revolving_Bal_divMedian,Total_Trans_Amt_log,Avg_Utilization_Ratio,Gender,Dependent_count,Education_Level_sorted,Marital_Status_sorted,Income_Category_sorted,Card_Category_sorted,Months_on_book_zScore,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon
720062508,1,-1.0386135163060195,7.395107546562485,0.0,7.834788107388194,0.0,F,2,Graduate,Married,40k − 60K,Blue,-0.9927857943645232,6,2,2
711893358,0,-0.0406615892088921,7.772752716468742,0.9373040752351096,8.315566483564277,0.504,M,5,High School,Married,40k − 60K,Blue,0.1341833012472602,6,2,1
717123858,0,-1.2881014980803016,8.19836438996762,1.2672413793103448,8.305236829492593,0.445,F,1,Graduate,Married,40k − 60K,Blue,0.0089645128459509,5,1,3
712138008,0,0.7078023561139535,7.78155595923534,1.303291536050157,8.427049641563272,0.694,F,2,Graduate,Married,40k − 60K,Blue,0.0089645128459509,5,3,1
822063408,0,-0.4148935618703149,8.717845704894916,1.9725705329153604,7.107425474110705,0.412,M,4,Graduate,Married,40k − 60K,Blue,0.3846208780498788,5,1,2
809967783,0,-1.5375894798545835,8.018954683155718,1.2061128526645768,7.691200097522863,0.507,F,4,Graduate,Divorced,40k − 60K,Blue,-1.243223371167142,5,5,3
710632683,0,-1.9118214525160064,7.271217139609844,0.0,7.744136627627991,0.0,M,1,Uneducated,Married,40k − 60K,Blue,-1.4936609479697602,5,2,3
711337158,0,1.2067783196625173,8.025843344150903,1.8706896551724137,8.470939806898775,0.78,M,2,Graduate,Married,40k − 60K,Blue,1.6368087620629717,3,5,3
708807483,0,0.5830583652268125,9.117896081584902,0.9866771159874608,8.252446090246952,0.138,F,3,Graduate,Married,40k − 60K,Blue,1.1359336084577345,5,2,3
718165758,0,-0.6643815436445969,7.788626065625031,1.275078369905956,8.606302366488013,0.674,F,1,Graduate,Married,40k − 60K,Blue,-0.4919106407592861,6,3,1
721384308,0,-0.9138695254188788,8.093156697722637,1.8205329153605017,8.46863300080086,0.71,F,1,Uneducated,Married,40k − 60K,Blue,0.0089645128459509,4,1,4
709239483,0,0.3335703834525306,7.908754738783246,1.196708463949843,8.438582790834326,0.561,F,1,Graduate,Married,40k − 60K,Blue,0.0089645128459509,5,3,1
716304483,0,-0.0406615892088921,8.135346948906706,1.858934169278997,8.522976436171964,0.695,F,3,High School,Married,40k − 60K,Blue,0.0089645128459509,3,2,3
709573533,0,0.2088263925653897,9.322865162818028,0.0,8.272315147956022,0.0,M,3,Uneducated,Married,40k − 60K,Blue,-0.2414730639566675,5,1,2
787460883,1,-0.6643815436445969,9.313889247604742,0.0,7.1180162044653335,0.0,M,3,Uneducated,Married,40k − 60K,Blue,-0.9927857943645232,3,3,4
720275358,1,0.0840824016782487,7.543802867501509,0.0,7.8156105320351905,0.0,M,2,Graduate,Married,40k − 60K,Blue,-0.7423482175619047,4,3,2
718065333,0,-0.9138695254188788,7.776954403322442,1.5446708463949843,8.219056661060598,0.826,F,4,Graduate,Married,40k − 60K,Blue,-0.8675670059632139,4,4,3
712865583,0,1.331522310549658,8.101980731853192,1.9725705329153604,8.278682162970906,0.762,F,5,Graduate,Married,40k − 60K,Blue,1.6368087620629717,4,2,2
771163533,0,0.7078023561139535,7.271217139609844,0.4976489028213166,8.43750042250699,0.441,F,1,Graduate,Married,40k − 60K,Blue,0.3846208780498788,3,2,1
715236783,0,-0.539637552757456,8.225235324101668,1.9725705329153604,8.474703139795285,0.674,F,4,College,Divorced,40k − 60K,Blue,0.0089645128459509,4,3,2
715499058,1,-1.2881014980803016,7.521859252201629,0.0,7.928406026180535,0.0,F,2,High School,Married,40k − 60K,Blue,0.0089645128459509,4,3,2
715449333,0,1.0820343287753762,7.564757012905729,1.206896551724138,7.763871287820222,0.798,F,3,Graduate,Married,40k − 60K,Blue,1.386371185260353,5,2,0
719068683,0,0.7078023561139535,8.0507033814703,1.4608150470219436,6.943122422819428,0.594,F,1,High School,Married,40k − 60K,Blue,0.0089645128459509,5,1,2
710342508,0,0.2088263925653897,7.373374309910049,0.0,8.295049140435111,0.0,F,2,Uneducated,Married,40k − 60K,Blue,0.0089645128459509,3,3,4
716711433,1,0.2088263925653897,8.97423821949758,0.1230407523510971,7.727535110475448,0.02,M,5,High School,Married,40k − 60K,Blue,0.3846208780498788,3,3,1
715603233,0,0.8325463470010944,7.737616282857904,1.1442006269592475,8.397508348470257,0.637,F,3,Uneducated,Married,40k − 60K,Blue,0.7602772432538066,6,1,2
712556433,0,0.7078023561139535,8.316300249036848,1.292319749216301,9.648401735787337,0.403,F,2,Graduate,Married,40k − 60K,Blue,0.8854960316551159,1,2,3
795844983,0,-0.1654055800960331,7.955425088912672,0.0,8.272826003650401,0.0,F,3,High School,Married,40k − 60K,Blue,0.3846208780498788,6,4,1
709612983,1,-0.6643815436445969,8.003028666384733,1.432601880877743,7.725330037917135,0.611,F,2,Graduate,Married,40k − 60K,Blue,0.0089645128459509,5,2,4
787301208,0,0.7078023561139535,7.271217139609844,0.0,8.232971790593437,0.0,M,2,Uneducated,Divorced,40k − 60K,Blue,1.2611523968590437,5,1,1
720892833,0,0.4583143743396716,9.442245428958966,0.8800940438871473,8.342601680684194,0.089,F,3,Graduate,Married,40k − 60K,Blue,0.3846208780498788,5,3,2
771809733,1,2.204730246759645,8.117610746466228,0.0,6.866933284461882,0.0,F,0,High School,Married,40k − 60K,Blue,2.137683915668209,1,3,3
715516458,1,-0.539637552757456,7.902857191280582,1.9043887147335423,7.86403565907245,0.898,F,1,High School,Married,40k − 60K,Blue,0.0089645128459509,5,3,2
772336458,1,1.705754283211081,7.271217139609844,0.8032915360501567,6.553933404025811,0.713,F,1,Uneducated,Married,40k − 60K,Blue,1.7620275504642808,4,4,3
712510833,0,-0.290149570983174,9.139595967450424,0.6637931034482759,8.323851131338817,0.091,M,3,College,Married,40k − 60K,Blue,-0.7423482175619047,2,3,3
710524533,1,-1.0386135163060195,8.499640032168648,1.9725705329153604,6.80128303447162,0.512,F,4,College,Married,40k − 60K,Blue,0.0089645128459509,4,4,4
709930758,0,-0.6643815436445969,9.31533081916712,0.957680250783699,7.317212408359839,0.11,M,2,Uneducated,Married,40k − 60K,Blue,-0.7423482175619047,5,3,3
784734258,0,1.2067783196625173,8.533853632309345,1.3189655172413792,8.308938252595778,0.331,F,2,Graduate,Divorced,40k − 60K,Blue,1.7620275504642808,5,2,2
708880683,0,0.3335703834525306,8.286521373681236,0.6990595611285266,9.524932109734822,0.225,M,5,College,Married,40k − 60K,Blue,0.5098396664511881,4,3,4
715196508,0,-0.1654055800960331,8.17131687471973,0.0,8.3243363327069,0.0,M,3,Graduate,Married,40k − 60K,Blue,-0.1162542755553582,5,3,2
721250358,0,0.4583143743396716,8.598957493218878,1.158307210031348,7.143617602704121,0.272,M,2,Graduate,Married,40k − 60K,Blue,0.0089645128459509,3,1,3
716171358,0,0.5830583652268125,8.397508348470257,1.7413793103448276,8.40290404501411,0.501,M,4,College,Married,40k − 60K,Blue,0.0089645128459509,2,3,1
781923483,0,0.8325463470010944,7.807510042216193,1.3581504702194358,7.744569809354496,0.705,F,1,College,Married,40k − 60K,Blue,1.386371185260353,3,3,4
716448783,1,0.2088263925653897,8.737933858114136,0.0,7.110696122978827,0.0,F,3,Graduate,Married,40k − 60K,Blue,0.3846208780498788,2,4,3
712674183,0,0.8325463470010944,8.310169021981912,1.70846394984326,7.147559271189454,0.536,M,2,College,Married,40k − 60K,Blue,-0.3666918523579768,3,3,1
770858283,0,-0.7891255345317377,7.945201132412759,1.7100313479623823,8.58876938990546,0.773,F,4,High School,Married,40k − 60K,Blue,-1.1180045827658325,5,2,2
709051533,0,-0.0406615892088921,7.983781068977451,1.2296238244514106,8.508354242749032,0.535,F,1,Graduate,Married,40k − 60K,Blue,-1.243223371167142,6,3,0
714534108,0,-0.1654055800960331,8.765146421639022,1.4764890282131662,7.423568444259167,0.294,F,2,High School,Married,40k − 60K,Blue,0.0089645128459509,4,1,3
788673708,1,1.331522310549658,7.271217139609844,0.0,7.134093721192866,0.0,F,2,High School,Married,40k − 60K,Blue,1.1359336084577345,2,1,3
802878408,0,0.8325463470010944,7.937017489515454,0.0,8.32263709695394,0.0,F,1,Graduate,Married,40k − 60K,Blue,1.386371185260353,6,2,2
713796033,1,0.0840824016782487,8.463370384718731,0.0,7.549609165154532,0.0,M,2,Graduate,Married,40k − 60K,Blue,0.7602772432538066,6,3,3
779209083,0,1.2067783196625173,7.502738210754851,1.0869905956112853,7.291656209174461,0.765,M,3,Graduate,Married,40k − 60K,Blue,1.1359336084577345,6,2,4
709123908,0,-0.4148935618703149,8.363342466597977,0.0,8.491670234185152,0.0,F,2,Graduate,Married,40k − 60K,Blue,0.0089645128459509,2,3,2
718071933,0,0.3335703834525306,8.332789468417959,1.4804075235109715,9.670419920024225,0.454,M,1,Graduate,Married,40k − 60K,Blue,0.0089645128459509,4,2,3
815315058,1,0.2088263925653897,7.271217139609844,0.0,7.832014180505469,0.0,F,4,High School,Married,40k − 60K,Blue,0.8854960316551159,4,2,2
770581983,0,1.0820343287753762,7.271217139609844,0.0,8.493924564476883,0.0,F,4,Graduate,Married,40k − 60K,Blue,0.6350584548524973,1,1,3
806914158,1,-1.0386135163060195,8.305731144875866,0.0,7.665753431861699,0.0,F,4,Graduate,Married,40k − 60K,Blue,-0.3666918523579768,4,3,1
714078558,1,1.955242264985363,8.5657928612523,0.0,7.181591944611865,0.0,F,1,High School,Married,40k − 60K,Blue,2.137683915668209,2,1,1
709253433,0,0.4583143743396716,9.300729371703865,1.4984326018808778,7.803026643632217,0.175,F,2,Uneducated,Married,40k − 60K,Blue,0.6350584548524973,2,1,2
715858008,1,0.3335703834525306,8.9947928972836,1.9725705329153604,7.109879463072272,0.312,F,1,Uneducated,Married,40k − 60K,Blue,0.3846208780498788,2,3,3
780237033,0,2.079986255872504,8.052296499538647,1.4255485893416928,7.338888133838879,0.579,F,1,Graduate,Married,40k − 60K,Blue,1.6368087620629717,3,1,3
712187808,0,-2.41079741606457,8.211211361793023,0.0,7.509883061154913,0.0,M,0,Uneducated,Married,40k − 60K,Blue,-2.620630043581544,4,3,4
710787708,0,1.2067783196625173,8.58783803098557,0.9960815047021944,7.466227556215481,0.237,F,1,Uneducated,Married,40k − 60K,Blue,0.5098396664511881,4,2,5
719704308,0,1.2067783196625173,7.636269603379373,1.2092476489028212,7.142827401161621,0.745,F,4,High School,Married,40k − 60K,Blue,0.0089645128459509,5,1,1
721282908,0,-0.290149570983174,7.271217139609844,0.0,8.286773231131251,0.0,F,4,Graduate,Married,40k − 60K,Blue,-0.8675670059632139,3,1,2
710770383,0,0.8325463470010944,7.271217139609844,0.4561128526645768,8.500047032581268,0.405,F,2,Graduate,Married,40k − 60K,Blue,0.0089645128459509,4,3,1
714935883,0,-0.1654055800960331,9.270400128403846,0.475705329153605,8.31238059678675,0.057,M,3,Uneducated,Married,40k − 60K,Blue,0.0089645128459509,3,1,1
710391258,0,-2.41079741606457,9.347751727799142,0.6496865203761756,7.671826797878781,0.072,M,0,Graduate,Married,40k − 60K,Blue,0.0089645128459509,3,2,4
719583558,0,0.3335703834525306,9.093806555720231,1.3322884012539185,8.457443187010464,0.191,F,3,Uneducated,Married,40k − 60K,Blue,0.5098396664511881,6,2,3
709957158,0,0.2088263925653897,7.829630389150193,1.7641065830721003,8.279443487712665,0.895,M,4,High School,Married,40k − 60K,Blue,0.5098396664511881,5,1,2
804673308,1,0.3335703834525306,8.266935347610456,0.0,7.531552381407289,0.0,M,5,Uneducated,Married,40k − 60K,Blue,1.010714820056425,2,3,4
711762408,0,-0.4148935618703149,7.715569534520208,0.0,8.299783171949787,0.0,M,2,Doctorate,Divorced,40k − 60K,Blue,-0.2414730639566675,4,1,2
792300858,0,-0.290149570983174,8.359134886757962,1.45141065830721,8.33758794211651,0.434,F,3,Graduate,Divorced,40k − 60K,Blue,0.2594020896485695,3,2,2
717413658,0,-0.4148935618703149,7.338888133838879,0.7750783699059561,7.594381242551817,0.643,M,4,High School,Married,40k − 60K,Blue,-0.4919106407592861,6,2,2
717991533,0,-0.290149570983174,8.254008590564844,1.1442006269592475,9.708749225727084,0.38,M,2,Uneducated,Married,40k − 60K,Blue,0.0089645128459509,3,3,2
708606633,1,1.2067783196625173,7.342131730584722,0.0,7.550661243105336,0.0,F,3,Graduate,Married,40k − 60K,Blue,1.010714820056425,6,3,4
717325158,0,-0.0406615892088921,7.271217139609844,0.6920062695924765,8.406038142050075,0.614,F,5,Graduate,Married,40k − 60K,Blue,-0.3666918523579768,3,1,1
721415658,0,-0.9138695254188788,7.90100705199242,1.7398119122257054,7.972810784121404,0.822,F,1,Graduate,Married,40k − 60K,Blue,-1.1180045827658325,3,1,2
709307808,1,1.58101029232394,8.383661798791715,0.0,7.826842098158293,0.0,F,2,High School,Married,40k − 60K,Blue,0.0089645128459509,3,3,3
781013958,0,1.331522310549658,8.184513753033722,0.974921630094044,7.203405521083095,0.347,F,3,Graduate,Married,40k − 60K,Blue,1.5115899736616625,4,2,2
715749858,0,-2.036565443403147,8.460834457746854,1.0815047021943571,7.45182223652793,0.292,M,1,Graduate,Married,40k − 60K,Blue,-2.244973678377616,5,1,3
717124983,0,1.955242264985363,8.468002947225466,0.0,7.285506548522785,0.0,F,1,Uneducated,Married,40k − 60K,Blue,0.8854960316551159,3,1,1
716060358,0,0.8325463470010944,8.438366410870266,0.7155172413793104,8.507546814364431,0.198,F,2,Graduate,Married,40k − 60K,Blue,1.1359336084577345,2,2,2
715493733,1,0.8325463470010944,8.65434302956347,0.0,9.114710140960932,0.0,M,2,Graduate,Married,40k − 60K,Blue,0.0089645128459509,2,3,4
718731183,1,1.8304982740982216,8.607399459302387,0.6175548589341693,6.558197802812269,0.144,M,1,Graduate,Married,40k − 60K,Blue,1.6368087620629717,1,2,2
785218458,0,-0.290149570983174,7.826044013518965,1.7884012539184952,8.374015421739909,0.911,M,2,Graduate,Married,40k − 60K,Blue,0.2594020896485695,4,1,3
769574883,0,-0.6643815436445969,9.457512901089752,1.9725705329153604,7.00397413672268,0.197,M,2,High School,Married,40k − 60K,Blue,-0.4919106407592861,3,1,3
718338708,0,0.3335703834525306,8.609042845046117,0.0,8.125630988477065,0.0,F,1,Graduate,Married,40k − 60K,Blue,0.2594020896485695,5,2,2
713830233,0,0.0840824016782487,8.862341963516347,1.420846394984326,7.5126175446745105,0.257,F,5,High School,Married,40k − 60K,Blue,0.0089645128459509,5,3,2
755212608,1,0.4583143743396716,9.477845246989146,0.0,8.60666819784384,0.0,M,2,Graduate,Married,40k − 60K,Blue,0.8854960316551159,4,3,3
812441358,0,-2.535541406951711,7.271217139609844,0.0,7.886081401775745,0.0,M,1,College,Divorced,40k − 60K,Blue,-1.869317313173688,3,3,2
780633483,0,1.4562663014367991,7.693481640835175,1.0203761755485894,8.509564164251746,0.593,F,0,Graduate,Married,40k − 60K,Blue,1.386371185260353,2,2,1
775267158,0,-0.4148935618703149,7.814399633804487,1.0940438871473357,9.080801000621198,0.564,F,3,Graduate,Married,40k − 60K,Blue,0.1341833012472602,2,1,3
721399833,0,-0.4148935618703149,7.616775808698373,0.7899686520376176,8.462948176563842,0.496,F,2,High School,Married,40k − 60K,Blue,-0.2414730639566675,3,1,3
718518858,0,0.4583143743396716,7.519692404116539,1.0877742946708464,8.528330935826693,0.753,F,3,Graduate,Married,40k − 60K,Blue,0.3846208780498788,4,3,3
806624208,0,0.0840824016782487,8.473241303887054,1.067398119122257,6.951772164398911,0.285,M,4,High School,Married,40k − 60K,Blue,0.7602772432538066,6,0,0
814312308,0,0.9572903378882354,8.582044163735853,1.0760188087774294,7.268920128193722,0.257,F,3,Uneducated,Married,40k − 60K,Blue,1.6368087620629717,5,3,2
710451708,0,-1.7870774616288654,9.181014542594356,0.7617554858934169,9.610859937691332,0.1,M,1,Graduate,Married,40k − 60K,Blue,-1.4936609479697602,1,1,2
789853533,1,0.9572903378882354,8.016977746762262,0.0,6.944087208229528,0.0,M,3,High School,Married,40k − 60K,Blue,1.010714820056425,2,1,5
710883483,0,0.7078023561139535,8.340217320947035,1.6191222570532915,8.446985296372741,0.493,F,1,Graduate,Married,40k − 60K,Blue,-0.2414730639566675,3,3,3
713511108,0,1.8304982740982216,7.271217139609844,0.6637931034482759,7.242082359256962,0.589,M,1,Uneducated,Married,40k − 60K,Blue,1.386371185260353,5,3,4
774012933,0,0.0840824016782487,8.770749549138642,1.6246081504702194,9.135293497653272,0.322,F,3,College,Divorced,40k − 60K,Blue,0.6350584548524973,1,2,1
719358333,0,-1.2881014980803016,7.676473646389156,0.4498432601880878,7.416378479192928,0.266,M,4,Uneducated,Married,40k − 60K,Blue,-0.9927857943645232,3,1,4
713283933,1,-0.539637552757456,8.016977746762262,0.0,7.728855823852543,0.0,M,2,Uneducated,Married,40k − 60K,Blue,-0.7423482175619047,1,3,3
714474483,0,-1.4128454889674424,7.833203948641057,1.4710031347962382,7.60339933974067,0.744,F,1,Graduate,Married,40k − 60K,Blue,-0.8675670059632139,4,2,2
718296558,1,-0.290149570983174,7.43307534889858,1.0399686520376177,7.76004068088038,0.785,F,4,Graduate,Married,40k − 60K,Blue,-0.6171294291605954,4,3,5
712278108,0,-0.0406615892088921,7.582229194276461,0.8714733542319749,8.480736654405622,0.566,F,2,Graduate,Married,40k − 60K,Blue,0.2594020896485695,6,3,1
710899833,1,-1.2881014980803016,8.956479847999912,1.103448275862069,6.343880434126331,0.181,M,2,Graduate,Married,40k − 60K,Blue,-2.244973678377616,3,1,3
719904333,0,-2.161309434290288,7.285506548522785,0.4623824451410658,7.709308333385869,0.404,M,0,Graduate,Married,40k − 60K,Blue,0.0089645128459509,3,3,4
771349458,0,-1.6623334707417243,8.640648995343156,1.4043887147335423,7.5569505720129,0.317,M,2,Graduate,Married,40k − 60K,Blue,-1.9945361015749972,4,3,3
716487408,0,0.2088263925653897,8.081784206935001,1.9725705329153604,7.400620577371135,0.778,M,3,Graduate,Married,40k − 60K,Blue,-0.7423482175619047,3,1,3
714693708,0,-0.1654055800960331,7.703459047867175,1.561128526645768,8.319473692442186,0.899,F,3,Graduate,Married,40k − 60K,Blue,0.0089645128459509,3,3,1
771733608,1,0.0840824016782487,7.271217139609844,0.0,7.730174795246222,0.0,F,1,Graduate,Married,40k − 60K,Blue,-0.1162542755553582,3,3,5
711348033,0,0.4583143743396716,8.60061479955531,0.9741379310344828,9.692889970390436,0.229,M,2,Graduate,Married,40k − 60K,Blue,0.5098396664511881,4,3,2
712294983,0,-0.9138695254188788,7.574045005372199,0.9090909090909092,8.410943391573527,0.596,F,2,Graduate,Married,40k − 60K,Blue,0.0089645128459509,4,2,4
721220583,0,0.9572903378882354,8.904086913938967,0.9216300940438872,9.763650607348328,0.16,F,2,Graduate,Married,40k − 60K,Blue,0.6350584548524973,3,1,3
715684308,0,-0.539637552757456,8.2960476427647,1.2821316614420062,7.240649694255466,0.408,F,4,Graduate,Married,40k − 60K,Blue,0.0089645128459509,6,2,2
802890333,0,1.58101029232394,7.687997166393016,1.2210031347962382,7.414572881350589,0.714,M,1,Uneducated,Married,40k − 60K,Blue,2.137683915668209,5,1,3
717688233,0,-1.5375894798545835,7.796469243086058,0.6669278996865203,8.468002947225466,0.35,F,4,High School,Married,40k − 60K,Blue,-0.9927857943645232,6,1,0
779611008,0,-2.161309434290288,8.418918622147897,0.0,7.541683099882111,0.0,M,0,Graduate,Married,40k − 60K,Blue,-2.244973678377616,4,3,4
709382958,0,1.0820343287753762,7.970394907191429,1.627742946708464,6.92461239604856,0.718,F,2,Graduate,Married,40k − 60K,Blue,1.2611523968590437,6,1,4
718821783,0,0.8325463470010944,7.832807516524864,1.335423197492163,8.454679286026995,0.676,M,1,Graduate,Married,40k − 60K,Blue,1.5115899736616625,4,1,3
814752558,0,0.4583143743396716,7.67368812926773,0.9114420062695924,7.829232537543592,0.541,M,1,Uneducated,Married,40k − 60K,Blue,1.1359336084577345,5,3,3
716230158,0,-1.4128454889674424,8.886547412512042,1.567398119122257,8.35983738064003,0.276,F,3,Graduate,Married,40k − 60K,Blue,0.0089645128459509,4,1,4
712206033,0,1.0820343287753762,8.217438537730187,1.061912225705329,9.685891087651036,0.366,M,1,Graduate,Married,40k − 60K,Blue,0.0089645128459509,2,1,2
711190233,0,-1.5375894798545835,8.422662707570003,0.7758620689655172,9.532713684217894,0.218,M,3,Graduate,Married,40k − 60K,Blue,0.0089645128459509,3,2,1
715798608,0,-0.1654055800960331,8.353261499733874,0.835423197492163,8.298041661371565,0.251,F,4,Graduate,Married,40k − 60K,Blue,-0.2414730639566675,4,4,2
713312208,1,0.8325463470010944,8.053887083618223,0.0,7.532623618788788,0.0,M,1,High School,Married,40k − 60K,Blue,0.8854960316551159,1,2,3
708176208,0,0.2088263925653897,8.891236429516061,0.0,8.342601680684194,0.0,F,1,Graduate,Married,40k − 60K,Blue,0.0089645128459509,4,4,1
716602683,0,0.3335703834525306,8.644354337032917,1.6316614420062696,8.535425959677298,0.367,F,3,Graduate,Married,40k − 60K,Blue,0.0089645128459509,3,3,2
717949983,0,0.0840824016782487,9.0079793598445,1.6747648902821315,8.175829008714597,0.262,M,1,Uneducated,Married,40k − 60K,Blue,0.0089645128459509,3,2,3
716350008,0,0.7078023561139535,7.98514393119862,1.2797805642633229,9.01614864261174,0.556,M,1,Uneducated,Married,40k − 60K,Blue,0.0089645128459509,2,2,3
787268733,0,0.7078023561139535,7.80057265467065,1.1810344827586208,8.419580362549237,0.617,F,1,Graduate,Married,40k − 60K,Blue,1.2611523968590437,5,1,2
708745983,0,-1.1633575071931606,7.699842407396986,1.2217868338557991,8.452334619067742,0.706,F,2,Graduate,Married,40k − 60K,Blue,0.0089645128459509,4,2,2
715082133,0,-0.7891255345317377,7.821643126239982,1.1692789968652038,8.133587417660966,0.598,M,2,Graduate,Married,40k − 60K,Blue,0.0089645128459509,5,2,2
770985633,0,-0.9138695254188788,8.61431990214696,1.5885579937304075,7.590852123688581,0.368,M,2,Graduate,Married,40k − 60K,Blue,-1.243223371167142,6,1,2
710359458,0,0.4583143743396716,7.847762537473608,1.4161442006269591,8.40200678160712,0.706,F,1,Graduate,Married,40k − 60K,Blue,0.0089645128459509,5,1,3
709009833,0,0.9572903378882354,7.411556287811163,0.0,8.438366410870266,0.0,M,3,Graduate,Married,40k − 60K,Blue,1.010714820056425,3,3,3
783364233,0,1.58101029232394,8.352554369474591,0.0,7.494430215031565,0.0,M,0,Graduate,Married,40k − 60K,Blue,2.137683915668209,3,2,3
788734158,0,-0.539637552757456,9.032886946579088,0.0,8.41027590907016,0.0,M,4,Graduate,Married,40k − 60K,Blue,-2.119754889976307,5,3,2
789310833,0,-0.290149570983174,8.414717399827001,1.5282131661442009,8.059592328887545,0.432,F,3,College,Divorced,40k − 60K,Blue,-0.2414730639566675,5,2,5
710026458,0,-1.5375894798545835,8.292798858200374,1.9396551724137927,9.43946599496794,0.62,M,1,Graduate,Married,40k − 60K,Blue,0.0089645128459509,2,2,2
794581533,0,0.7078023561139535,7.918992488165245,1.0815047021943571,8.264105763728956,0.502,M,2,College,Single,60K - 80K,Blue,0.1341833012472602,4,3,3
712363158,0,-1.2881014980803016,9.908524844053396,1.018025078369906,9.597777277564957,0.065,M,1,Graduate,Single,60K - 80K,Blue,-1.4936609479697602,3,2,1
716151858,0,-0.0406615892088921,9.467460138845324,1.4835423197492164,9.640302951684736,0.146,M,3,Graduate,Single,80K - 120K,Blue,0.0089645128459509,5,1,3
709222008,1,-0.6643815436445969,8.464214266625351,1.7405956112852663,7.792348924113037,0.468,M,3,Graduate,Single,80K - 120K,Blue,-0.4919106407592861,1,3,4
778830933,0,-0.7891255345317377,7.497761700622568,0.8150470219435737,8.576970395452099,0.576,M,3,Graduate,Married,80K - 120K,Blue,-1.869317313173688,3,2,0
786566733,0,0.3335703834525306,8.504918160540624,0.932601880877743,8.23323750070527,0.241,M,2,Graduate,Single,80K - 120K,Blue,0.8854960316551159,3,3,5
784998108,0,-1.6623334707417243,9.115370134384955,0.0,8.343553835005117,0.0,M,3,High School,Married,80K - 120K,Blue,-1.7440985247723788,5,3,2
708895158,0,-0.0406615892088921,7.981049759665957,1.853448275862069,7.223295679562314,0.809,M,2,Graduate,Married,80K - 120K,Blue,-0.2414730639566675,3,3,3
827628408,0,-0.7891255345317377,7.68017564043659,1.1481191222570533,8.20849175174038,0.677,M,4,Graduate,Married,80K - 120K,Blue,0.0089645128459509,3,3,2
709716258,0,0.2088263925653897,8.94023623179847,1.3377742946708464,7.499423290592229,0.224,M,3,High School,Married,80K - 120K,Blue,0.0089645128459509,3,1,3
710194683,0,-0.4148935618703149,8.084562415235304,1.7711598746081505,7.746300662231439,0.697,M,3,Graduate,Married,80K - 120K,Blue,-0.7423482175619047,3,1,4
710713608,0,1.705754283211081,10.107570601111597,1.877742946708464,8.311398278436641,0.098,M,0,Uneducated,Single,80K - 120K,Blue,0.0089645128459509,6,3,2
794771208,0,0.7078023561139535,7.913886714856082,1.5219435736677116,8.222553638396958,0.71,M,3,Graduate,Single,80K - 120K,Blue,1.2611523968590437,5,1,2
804833058,1,0.3335703834525306,8.385716828627851,0.0,7.513163545234075,0.0,M,3,Graduate,Single,80K - 120K,Blue,1.010714820056425,1,3,4
709000008,0,-0.1654055800960331,9.273409063443166,0.5266457680250783,7.636752112435779,0.063,M,3,Graduate,Single,80K - 120K,Blue,0.1341833012472602,6,2,2
709991883,1,0.8325463470010944,8.734560089952993,0.8989028213166145,6.843749949006225,0.185,M,1,Graduate,Married,80K - 120K,Blue,0.7602772432538066,2,1,2
779524833,0,0.5830583652268125,8.175829008714597,1.224921630094044,8.199738960630786,0.44,M,1,Graduate,Single,80K - 120K,Blue,-0.2414730639566675,4,3,3
793712658,1,0.7078023561139535,9.616538544660177,1.9725705329153604,7.507141079727608,0.168,M,3,Graduate,Married,80K - 120K,Blue,1.2611523968590437,4,2,3
719420058,0,-0.290149570983174,9.374328222081632,1.7061128526645768,9.717459133810848,0.185,M,4,Graduate,Single,80K - 120K,Blue,-1.243223371167142,1,2,1
719841708,0,-0.1654055800960331,9.921130987708723,1.591692789968652,9.627734050949622,0.1,M,0,Uneducated,Single,80K - 120K,Blue,0.0089645128459509,1,4,3
709741608,0,0.5830583652268125,8.422003004412488,0.0,8.226573474977114,0.0,M,2,Graduate,Single,80K - 120K,Blue,0.0089645128459509,3,1,2
778426608,0,0.7078023561139535,7.271217139609844,0.5501567398119123,7.498315870766981,0.488,M,4,Graduate,Married,80K - 120K,Blue,-0.4919106407592861,4,3,3
712323183,0,-1.0386135163060195,8.07837810362652,0.0,8.226305988015508,0.0,M,3,Graduate,Married,80K - 120K,Blue,-1.7440985247723788,2,2,1
711350133,0,0.5830583652268125,9.516868732224324,1.8605015673981191,8.516192691082654,0.175,M,2,Graduate,Married,80K - 120K,Blue,-0.2414730639566675,5,4,1
769063308,0,-0.1654055800960331,10.275154551894069,1.8205329153605017,7.424165281042028,0.08,M,3,Post-Graduate,Married,80K - 120K,Blue,0.3846208780498788,6,2,2
781320783,1,0.0840824016782487,8.43076346341785,0.0,7.835579246669965,0.0,M,2,Graduate,Divorced,80K - 120K,Blue,0.6350584548524973,3,2,3
713814408,0,-0.9138695254188788,8.974744612722734,0.927899686520376,8.207129168071326,0.15,M,2,Uneducated,Single,80K - 120K,Blue,0.0089645128459509,6,2,4
772825308,0,-0.7891255345317377,10.217348936771211,1.182601880877743,8.350193650720067,0.055,M,3,Graduate,Divorced,80K - 120K,Blue,-0.6171294291605954,4,2,3
